,p1,p2,p3,p4,p5,p6,y,pred_probability_01,pred_probability_02,pred_probability_03,pred_probability_04,pred_probability_05,pred_probability_06,pred_probability_07,pred_probability_08,pred_class_01,pred_class_02,pred_class_03,pred_class_04,pred_class_05,pred_class_06,pred_class_07,pred_class_08
0,15.685327526986558,-1.621261832581199,-3.2082616503168113,-0.5992909259059168,0.03042630385195746,0.2321940902890119,1,0.9685962802290603,0.9999960750810395,0.9999626861629729,0.9606129773096201,0.9999999322783005,0.9999981515777271,0.9991028371583981,0.9999970474855667,1,1,1,1,1,1,1,1
1,1.4686373416796024,4.545274678372614,0.9753649416403563,0.19287833147300248,5.396346765927175,-0.931572997530033,0,0.0024778396885156563,0.0006296455459007602,3.264592813454079e-09,0.2910426404527296,5.364913251512983e-05,2.179104265575465e-05,2.2057753026123566e-06,3.950097105148155e-09,0,0,0,0,0,0,0,0
2,-2.365868254558572,4.812968480335571,1.6679072753289828,2.6338682874872283,0.4372950762140622,0.15938066951488014,0,0.01642961555973812,0.010517308966515837,0.017378146659006062,0.3020513674092362,0.0028057886919085127,0.0039356268058783365,0.018178306680376746,0.028327660153415413,0,0,0,0,0,0,0,0
3,11.057072036181465,-2.348674371727358,-1.305064083921135,0.8424415879007461,-0.19823347482446116,-0.30564564233881203,1,0.9886641555112818,0.9999700426176983,0.9999984358501847,0.5289524345671617,0.9979509567476533,0.9983739061611133,0.9996571530608667,0.9999982287366435,1,1,1,1,1,1,1,1
4,-0.055888601513907975,4.570291214696334,1.0319922343041315,-3.197801669528192,-0.5614181259338119,1.1712233344395937,0,0.005691767815683779,1.9443295532017596e-05,2.6019086150663107e-10,0.015806929074531496,1.545312147838989e-06,3.880540344934331e-07,8.89870346863109e-05,5.946535682168055e-08,0,0,0,0,0,0,0,0
5,17.107287583081476,-5.783625764757599,-0.80637898865169,0.38325733930945954,0.056103651702814075,1.32027528268385,1,0.9999821198357346,0.9999998162223833,0.9999999993395472,0.9998914863411389,0.9999999344868612,0.9999999877988833,0.9999999945980269,0.9999999999437192,1,1,1,1,1,1,1,1
6,3.2872586458784743,-4.653696485843948,0.0788420977373717,2.3085446657354103,-0.12040835903657726,0.06357617694361428,1,0.9994475945473266,0.9998153573801172,0.9999739010915963,0.5072175492476071,0.9999908884211246,0.9999820550541154,0.999655528756223,0.9999324243902055,1,1,1,1,1,1,1,1
7,-8.594040429829212,-2.8809827510481845,-2.6361079369420044,-1.4480974515424183,-0.26841332014984487,0.34509372096727947,0,0.7642977879723214,0.771720236062799,0.8207318163963371,0.43939338481108914,0.8451758850717763,0.8063812837382788,0.7885556380853214,0.8464045449876376,1,1,1,0,1,1,1,1
8,-6.616533294626877,-1.3073698527676347,1.692401550964054,1.6166587844733575,-0.9356110962091426,0.34549796506791874,1,0.9280288134054203,0.9554256471530125,0.9742769257241637,0.7447882128134619,0.8558020760000726,0.957614127980965,0.7920883260905653,0.9754815142544636,1,1,1,1,1,1,1,1
9,-0.5696335969945507,-1.907148721177998,-3.149818436233734,0.02384605626175835,-0.01711930052603195,-0.9732032848163852,1,0.6235664843717373,0.8725226268859234,0.975692816850237,0.24061908765354464,0.4268595178126056,0.90843756840441,0.8497603846224874,0.9612084362342922,1,1,1,0,0,1,1,1
